gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
SFTPB,mucus secreting cell of bronchus submucosal gland,Right posterior basal bronchopulmonary segment,1.985581875,34,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_4033022,http://identifiers.org/hgnc/10801
SFTPB,tracheobronchial serous cell,Right posterior basal bronchopulmonary segment,1.84225526,4387,14,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0019001,http://identifiers.org/hgnc/10801
SFTPB,B cell,lung,1.828783393,367,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/10801
SFTPB,neutrophil,Right posterior basal bronchopulmonary segment,1.746275292,25,2,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000775,https://purl.org/ccf/ASCTB-TEMP_sftpb
SFTPB,respiratory tract goblet cell,Left posterior basal segmental bronchus,1.604688256,85,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002370,https://purl.org/ccf/ASCTB-TEMP_sftpb
SFTPB,CD4-positive helper T cell,lung,1.26366353,21396,3,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000492,http://identifiers.org/hgnc/10801
SFTPB,pulmonary alveolar type 1 cell,Left posterior basal segmental bronchus,0.6773250699,6168,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/10801
SFTPB,pulmonary alveolar type 1 cell,Right posterior basal bronchopulmonary segment,0.5625124216,13366,5,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/10801
SFTPB,epithelial cell of early distal convoluted tubule,kidney,0.00131779263,25801,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10801
SFTPB,epithelial cell of early distal convoluted tubule,renal column,0.00131779263,25801,2,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10801
SFTPB,epithelial cell of early distal convoluted tubule,outer cortex of kidney,0.00131779263,25801,2,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10801
SFTPB,epithelial cell of early distal convoluted tubule,kidney pyramid,0.00131779263,25801,2,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10801
SH2D1A,mucosal invariant T cell,bone marrow,10,2,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/10820
SH2D1A,innate lymphoid cell,bone marrow,8.337265015,14,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0001065,http://identifiers.org/hgnc/10820
SH2D1A,endothelial cell of lymphatic vessel,thymus,3.295462187,5,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002138,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"CD8-positive, alpha-beta T cell",bone marrow,3.115303767,2,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,innate lymphoid cell,thymus,2.957696615,20,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0001065,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,CD4-positive helper T cell,thymus,2.823718435,54,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000492,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"CD8-positive, alpha-beta cytotoxic T cell",skin of body,2.752603517,5,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,mature NK T cell,bone marrow,2.684672339,18,2,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",blood,2.21447734,810,63,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000935,http://identifiers.org/hgnc/10820
SH2D1A,naive regulatory T cell,thymus,1.789647614,168,3,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002677,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"CD4-positive, alpha-beta cytotoxic T cell",blood,1.788977385,24,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/10820
SH2D1A,plasma cell,thymus,1.613704071,546,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"effector CD8-positive, alpha-beta T cell",mesenteric lymph node,1.493667409,145,1,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0001050,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,"CD8-positive, alpha-beta T cell",large intestine,1.428055133,3,1,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_sh2d1a
SH2D1A,natural killer cell,lung,1.279149294,28,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/10820
SH2D1A,gamma-delta T cell,blood,1.188563839,64,4,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000798,http://identifiers.org/hgnc/10820
SH2D1A,mucosal invariant T cell,blood,1.186393842,43,8,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/10820
SH2D1A,"CD16-negative, CD56-bright natural killer cell, human",blood,1,6,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/10820
SH2D1A,natural killer cell,blood,1,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/10820
SH2D1A,"effector memory CD8-positive, alpha-beta T cell",lung,0.9943595529,69,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/10820
SH2D1A,"effector CD8-positive, alpha-beta T cell",blood,0.5129412115,94,3,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/10820
SH2D1A,papillary tips cell,renal papilla,0.03333331645,220,2,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10820
SH2D1A,papillary tips cell,kidney,0.03333331645,220,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10820
SH2D1A,papillary tips cell,kidney pyramid,0.03333331645,220,2,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1000597,http://identifiers.org/hgnc/10820
SH2D1A,kidney loop of Henle thin ascending limb epithelial cell,outer cortex of kidney,0.01196581032,390,2,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10820
SH2D1A,kidney loop of Henle thin ascending limb epithelial cell,kidney,0.01196581032,390,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10820
SH2D7,tuft cell of small intestine,Descending part of duodenum,3.259405803,5,1,http://purl.org/sig/ont/fma/fma14928,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH2D7,tuft cell of small intestine,Duodenum,3.259405803,5,1,http://purl.org/sig/ont/fma/fma7206,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH2D7,tuft cell of small intestine,jejunum,3.259405803,5,1,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH2D7,tuft cell of small intestine,Ascending part of duodenum,3.259405803,5,1,http://purl.org/sig/ont/fma/fma14930,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH2D7,intestinal tuft cell,large intestine,2.967841717,527,17,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0019032,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH2D7,tuft cell of small intestine,small intestine,2.429067935,43,5,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0009080,https://purl.org/ccf/ASCTB-TEMP_sh2d7
SH3TC1,dendritic cell,lung,4.926878689,3,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000451,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,dendritic cell,Right posterior basal bronchopulmonary segment,4.926878689,3,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000451,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,capillary endothelial cell,thymus,4.168011218,6,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,"CD8-positive, alpha-beta cytotoxic T cell",thymus,3.989678086,3,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000794,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,endothelial cell of lymphatic vessel,thymus,3.685506761,6,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002138,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,CD4-positive helper T cell,thymus,3.649788324,18,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000492,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,CD141-positive myeloid dendritic cell,spleen,2.590070948,10,2,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0002394,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,alternatively activated macrophage,kidney,2.345267773,3,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000890,http://identifiers.org/hgnc/26009
SH3TC1,plasma cell,thymus,2.345137074,7767,13,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,"CD4-positive, alpha-beta T cell",blood,2.192984589,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,CD1c-positive myeloid dendritic cell,Left posterior basal segmental bronchus,2,8,1,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/26009
SH3TC1,plasmacytoid dendritic cell,blood,1.741700416,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000784,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,lung microvascular endothelial cell,lung,1.716770905,6,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,CD1c-positive myeloid dendritic cell,lung,1.352941185,25,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/26009
SH3TC1,plasmacytoid dendritic cell,liver,1.311951995,2,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000784,http://identifiers.org/hgnc/26009
SH3TC1,kidney loop of Henle long descending thin limb outer medulla epithelial cell,kidney,1.169913769,249,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/26009
SH3TC1,classical monocyte,lung,1.002387726,108,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,classical monocyte,Right posterior basal bronchopulmonary segment,1.002387726,108,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,CD1c-positive myeloid dendritic cell,blood,1,5,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/26009
SH3TC1,monocyte-derived dendritic cell,heart,0.9318891764,353,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0011031,http://identifiers.org/hgnc/26009
SH3TC1,B cell,heart,0.9092332125,10,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/26009
SH3TC1,CD1c-positive myeloid dendritic cell,Right posterior basal bronchopulmonary segment,0.7058823705,17,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/26009
SH3TC1,"CD4-positive, alpha-beta T cell",Right posterior basal bronchopulmonary segment,0.1526269879,1009,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SH3TC1,"CD4-positive, alpha-beta T cell",lung,0.1526269879,1009,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_sh3tc1
SHC3,dendritic cell,heart,1.542220592,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000451,http://identifiers.org/hgnc/18181
SHC3,epithelial cell of early distal convoluted tubule,kidney,1,2,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/18181
SHH,plasma cell,lung,1.372508049,5,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/10848
SHH,paneth cell of epithelium of small intestine,small intestine,1.339106221,2,1,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_1000343,https://purl.org/ccf/ASCTB-TEMP_shh
SIGLEC1,macrophage,eye,2.967851269,8,2,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,macrophage,heart,2.801902941,942,7,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/11127
SIGLEC1,mast cell,blood vasculature,2.789363639,4,1,http://purl.obolibrary.org/obo/UBERON_0004537,http://purl.obolibrary.org/obo/CL_0000097,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,mature NK T cell,urinary bladder,2.783310468,2,1,http://purl.obolibrary.org/obo/UBERON_0001255,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,mature NK T cell,fundus of urinary bladder,2.783310468,2,1,http://purl.obolibrary.org/obo/UBERON_0006082,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,mature NK T cell,trigone of urinary bladder,2.783310468,2,1,http://purl.obolibrary.org/obo/UBERON_0001257,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,lung interstitial macrophage,lung,2.71681881,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033043,http://identifiers.org/hgnc/11127
SIGLEC1,macrophage,Diaphragmatic surface of liver,2.425198406,896,1,http://purl.org/sig/ont/fma/fma15729,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,macrophage,liver,2.425198406,896,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,macrophage,Gastric impression of liver,2.425198406,896,1,http://purl.org/sig/ont/fma/fma14487,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,macrophage,capsule of liver,2.425198406,896,1,http://purl.obolibrary.org/obo/UBERON_0016479,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,macrophage,bone marrow,1.985806704,3,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/11127
SIGLEC1,CCL3-positive alveolar macrophage,lung,1.379052043,12,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033041,http://identifiers.org/hgnc/11127
SIGLEC1,fibroblast,uterus,1.049859227,27,1,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_siglec1
SIGLEC1,CD141-positive myeloid dendritic cell,blood,1,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/11127
SIGLEC1,alternatively activated macrophage,kidney,0.8364510735,1426,3,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000890,http://identifiers.org/hgnc/11127
SIGLEC1,classical monocyte,Right posterior basal bronchopulmonary segment,0.661290288,62,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000860,http://identifiers.org/hgnc/11127
SIGLEC1,classical monocyte,lung,0.661290288,62,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000860,http://identifiers.org/hgnc/11127
SIGLEC1,alternatively activated macrophage,left ureter,0.5925685465,1385,2,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/CL_0000890,http://identifiers.org/hgnc/11127
SIGLEC1,monocyte-derived dendritic cell,heart,0,381,2,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0011031,http://identifiers.org/hgnc/11127
SIGLEC1,B cell,heart,0,6,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/11127
SIM2,B cell,Right posterior basal bronchopulmonary segment,3.095981694,2,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000236,https://purl.org/ccf/ASCTB-TEMP_sim2
SIM2,B cell,lung,3.095981694,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000236,https://purl.org/ccf/ASCTB-TEMP_sim2
SIM2,kidney loop of Henle medullary thick ascending limb epithelial cell,renal papilla,2.898603439,483,1,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle medullary thick ascending limb epithelial cell,kidney pyramid,2.898603439,483,1,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/10883
SIM2,macula densa epithelial cell,outer cortex of kidney,1.879516522,922,3,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10883
SIM2,kidney connecting tubule epithelial cell,kidney,1.764370322,168,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle short descending thin limb epithelial cell,kidney,1.688744926,471,5,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle medullary thick ascending limb epithelial cell,kidney,1.648212405,6460,13,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/10883
SIM2,macula densa epithelial cell,kidney,1.558652068,4422,22,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle thin ascending limb epithelial cell,kidney pyramid,1.52495575,1771,4,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle thin ascending limb epithelial cell,renal papilla,1.52495575,1771,4,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10883
SIM2,epithelial cell of early distal convoluted tubule,kidney,1.475535472,824,3,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle thin ascending limb epithelial cell,kidney,1.3823376,2501,12,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle cortical thick ascending limb epithelial cell,kidney,1.373174953,8638,15,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle short descending thin limb epithelial cell,outer cortex of kidney,1.333333373,84,2,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle cortical thick ascending limb epithelial cell,outer cortex of kidney,1.075206359,4813,6,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle cortical thick ascending limb epithelial cell,renal column,0.8732597828,572,1,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/10883
SIM2,kidney loop of Henle cortical thick ascending limb epithelial cell,kidney pyramid,0.8732597828,572,1,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/10883
SIM2,capillary endothelial cell,lung,0.4544525865,12,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_sim2
SIRT1,CD1c-positive myeloid dendritic cell,blood,5.133449554,4,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/14929
SIRT1,natural killer cell,lung,1.587578773,3,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/14929
SIRT1,pulmonary alveolar type 1 cell,lung,0.02033898234,295,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/14929
SLC15A1,enterocyte of epithelium of large intestine,large intestine,1.643107519,172,1,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0002071,https://purl.org/ccf/ASCTB-TEMP_slc15a1
SLC1A1,kidney loop of Henle long descending thin limb outer medulla epithelial cell,kidney,3.208981991,2196,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/10939
SLC1A1,kidney loop of Henle long descending thin limb outer medulla epithelial cell,outer cortex of kidney,3.208981991,2196,1,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/10939
SLC1A1,epithelial cell of proximal tubule segment 2,kidney,1.702201486,6,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/10939
SLC1A1,pulmonary alveolar type 1 cell,lung,1.238125086,4,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/10939
SLC22A31,vein endothelial cell,lung,2.93441706,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,pulmonary alveolar type 2 cell,Cartilage of segmental bronchus,2.92148796,962,1,http://purl.org/sig/ont/fma/fma62662,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,pulmonary alveolar type 2 cell,Lateral segmental bronchus,2.92148796,962,1,http://purl.org/sig/ont/fma/fma7402,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,lung microvascular endothelial cell,Right posterior basal bronchopulmonary segment,2.241246252,5,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,lung microvascular endothelial cell,lung,2.241246252,5,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_2000016,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,pulmonary alveolar type 2 cell,lung,2.096588545,996,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002063,https://purl.org/ccf/ASCTB-TEMP_slc22a31
SLC22A31,pericyte,Right posterior basal bronchopulmonary segment,1.58598721,7,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/27091
SLC22A31,pericyte,lung,1.58598721,7,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar epithelial cell,lung,1.572481871,4,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 1 cell,lung,0.8710297346,26,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/27091
SLC22A31,pulmonary alveolar type 2 cell,lung,0.6824888587,19,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/27091
