organ,source,target,sum_extraction_sites_number
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_h,0
3d-allen-m-brain,Allen_habenular_nuclei_L,Allen_mediodorsal_nucleus_of_thalamus_L,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_i,VH_M_renal_pyramid_i,0
3d-vh-m-eye-l,VH_M_cornea_L,VH_M_sclera_L,0
3d-vh-m-eye-l,VH_M_lens_L,VH_M_suspensory_ligament_of_lens_L,0
3d-vh-m-eye-l,VH_M_ciliary_body_L,VH_M_optic_choroid_L,0
3d-vh-m-eye-l,VH_M_ciliary_body_L,VH_M_ciliary_muscle_L,0
3d-vh-m-eye-l,VH_M_aqueous_humor_L,VH_M_iris_L,0
3d-vh-m-eye-l,VH_M_sclera_L,VH_M_trabecular_meshwork_L,0
3d-vh-m-eye-l,VH_M_macula_lutea_L,VH_M_vitreous_humor_L,0
3d-vh-m-eye-l,VH_M_bulbar_conjunctiva_L,VH_M_sclera_L,0
3d-vh-m-eye-l,VH_M_lens_L,VH_M_pupil_L,0
3d-vh-m-eye-l,VH_M_retina_L,VH_M_sclera_L,0
3d-vh-m-eye-l,VH_M_ciliary_processes_L,VH_M_vitreous_humor_L,0
3d-vh-m-eye-l,VH_M_aqueous_humor_L,VH_M_pupil_L,0
3d-vh-m-eye-l,VH_M_iris_L,VH_M_trabecular_meshwork_L,0
3d-vh-m-eye-l,VH_M_cornea_L,VH_M_corneo_scleral_junction_L,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_c,VH_M_renal_pyramid_c,0
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_f,0
3d-vh-m-kidney-r,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_g,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_j,VH_M_renal_pyramid_j,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_f,VH_M_renal_pyramid_f,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_g,VH_M_renal_pyramid_g,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_b,VH_M_renal_pyramid_b,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_h,VH_M_renal_pyramid_h,0
3d-vh-m-kidney-r,VH_M_renal_papilla_R_e,VH_M_renal_pyramid_e,0
3d-allen-m-brain,Allen_midline_nuclear_complex_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_cuneus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_lateral_posterior_nucleus_of_thalamus_L,Allen_ventral_lateral_nucleus_of_thalamus_L,0
3d-allen-m-brain,Allen_paracentral_lobule_caudal_part_L,Allen_postcentral_gyrus_L,0
3d-allen-m-brain,Allen_mediodorsal_nucleus_of_thalamus_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_perirhinal_gyrus_rostral_part_of_FuGt_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_internal_segment_of_globus_pallidus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,0
3d-allen-m-brain,Allen_planum_temporale_L,Allen_supramarginal_gyrus_L,0
3d-allen-m-brain,Allen_body_of_lateral_ventricle_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_supramarginal_gyrus_L,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,0
3d-allen-m-brain,Allen_angular_gyrus_L,Allen_supramarginal_gyrus_L,0
3d-allen-m-brain,Allen_habenular_nuclei_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_thalamus_L,Allen_ventral_lateral_nucleus_of_thalamus_L,0
3d-allen-m-brain,Allen_pulvinar_of_thalamus_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_lateral_posterior_nucleus_of_thalamus_L,Allen_pulvinar_of_thalamus_L,0
3d-allen-m-brain,Allen_planum_temporale_L,Allen_transverse_temporal_gyrus_Heschls_gyrus_L,0
3d-allen-m-brain,Allen_paracentral_lobule_caudal_part_L,Allen_paracentral_lobule_rostral_part_L,0
3d-allen-m-brain,Allen_cingulate_gyrus_caudal_posterior_part_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_precuneus_L,Allen_supraparietal_lobule_L,0
3d-allen-m-brain,Allen_body_of_lateral_ventricle_L,Allen_fornix_L,0
3d-allen-m-brain,Allen_superior_occipital_gyrus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_fornix_L,Allen_septal_nuclei_L,0
3d-allen-m-brain,Allen_planum_temporale_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_cuneus_L,Allen_precuneus_L,0
3d-allen-m-brain,Allen_supramarginal_gyrus_L,Allen_supraparietal_lobule_L,0
3d-allen-m-brain,Allen_lateral_dorsal_nucleus_of_thalamus_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_supraparietal_lobule_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_superior_occipital_gyrus_L,Allen_supraparietal_lobule_L,0
3d-allen-m-brain,Allen_long_insular_gyri_L,Allen_parietal_operculum_L,0
3d-allen-m-brain,Allen_postcentral_gyrus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_fornix_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_tail_of_caudate_R,Allen_white_matter_of_forebrain_R,0
3d-allen-m-brain,Allen_habenular_nuclei_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_fornix_L,Allen_tuberal_region_of_HTH_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_postcentral_gyrus_L,0
3d-allen-m-brain,Allen_long_insular_gyri_R,Allen_white_matter_of_forebrain_R,0
3d-allen-m-brain,Allen_body_of_lateral_ventricle_L,Allen_septal_nuclei_L,0
3d-allen-m-brain,Allen_septal_nuclei_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_tuberal_region_of_HTH_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_body_of_lateral_ventricle_L,Allen_perirhinal_gyrus_rostral_part_of_FuGt_L,0
3d-allen-m-brain,Allen_mammillothalamic_tract_L,Allen_thalamus_L,0
3d-allen-m-brain,Allen_paracentral_lobule_rostral_part_L,Allen_primary_motor_cortex_L,0
3d-allen-m-brain,Allen_cingulate_gyrus_caudal_posterior_part_L,Allen_precuneus_L,0
3d-allen-m-brain,Allen_postcentral_gyrus_L,Allen_primary_motor_cortex_L,0
3d-allen-m-brain,Allen_thalamus_L,Allen_white_matter_of_forebrain_L,0
3d-allen-m-brain,Allen_white_matter_of_forebrain_L,Allen_zona_incerta_L,0
3d-allen-m-brain,Allen_thalamus_L,Allen_tuberal_region_of_HTH_L,0
3d-allen-m-brain,Allen_paracentral_lobule_caudal_part_L,Allen_precuneus_L,0
3d-allen-m-brain,Allen_parietal_operculum_L,Allen_supramarginal_gyrus_L,0
3d-allen-m-brain,Allen_lateral_posterior_nucleus_of_thalamus_L,Allen_thalamus_L,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_gastric_impression_of_liver,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_right_posteroinferior_segment,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_a,VH_M_renal_pelvis_R,0
3d-vh-m-liver,VH_M_quadrate_lobe_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_hepataduodenal_ligament,0
3d-vh-m-liver,VH_M_porta_hepatis,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_duodenal_impression_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_ligamentum_venosum,0
3d-vh-m-main-bronchus,VH_M_cartilage_of_the_main_bronchus_R,VH_M_right_main_bronchus,0
3d-vh-m-main-bronchus,VH_M_cartilage_of_the_main_bronchus_L,VH_M_left_main_bronchus,0
3d-vh-m-knee-l,VH_M_intercondylar_fossa_L,VH_M_medial_condyle_of_left_femur_inf,0
3d-vh-m-knee-l,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_anterior_cruciate_enthesis_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_medial_epicondylar_enthesis_L,VH_M_medial_perichondular_surface_L,0
3d-vh-m-knee-l,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_tibia_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_sup,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_intercondylar_fossa_L,0
3d-vh-m-knee-l,VH_M_anterior_cruciate_enthesis_L,VH_M_articular_cartilage_of_knee_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_inf_L,0
3d-vh-m-knee-l,VH_M_medial_condyle_of_left_femur_sup,VH_M_patellar_surface_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_femur_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_meniscus_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_lateral_epicondylar_enthesis_L,0
3d-vh-m-knee-l,VH_M_lateral_condyle_of_femur_sup_L,VH_M_patellar_surface_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_medial_perichondular_surface_L,0
3d-vh-m-liver,VH_M_right_anterosuperior_segment,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_right_anteroinferior_segment,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_esophageal_impression_of_liver,VH_M_ligamentum_venosum,0
3d-vh-m-liver,VH_M_left_posterolateral_segment,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_left_superiomedial_segment,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_suprarenal_impression_of_liver,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_hepataduodenal_ligament,0
3d-vh-m-liver,VH_M_left_posterolateral_segment,VH_M_triangular_ligament_of_liver,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_caudate_lobe_of_liver,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_ligamentum_venosum,VH_M_triangular_ligament_of_liver,0
3d-vh-m-liver,VH_M_renal_impression_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_colic_impression_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_hepataduodenal_ligament,VH_M_ligamentum_venosum,0
3d-vh-m-liver,VH_M_ligamentum_venosum,VH_M_porta_hepatis,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_quadrate_lobe_of_liver,0
3d-vh-m-liver,VH_M_right_posteroinferior_segment,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_right_anterosuperior_segment,0
3d-vh-m-liver,VH_M_falciform_ligament,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_ligamentum_venosum,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_left_posterolateral_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_falciform_ligament,VH_M_round_ligament_of_liver,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_porta_hepatis,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_porta_hepatis,VH_M_quadrate_lobe_of_liver,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_tibia_L,0
3d-vh-m-knee-l,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_meniscus_L,0
3d-vh-m-knee-l,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_frontal_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_medial_epicondylar_enthesis_L,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_j,VH_F_renal_pyramid_R_j,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_g,VH_F_renal_pyramid_R_g,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_e,VH_F_renal_pyramid_R_e,0
3d-vh-m-pancreas,VH_M_body_of_pancreas,VH_M_neck_of_pancreas,0
3d-vh-m-pancreas,VH_M_head_of_pancreas,VH_M_uncinate_process_of_the_pancreas,0
3d-vh-m-pancreas,VH_M_head_of_pancreas,VH_M_neck_of_pancreas,0
3d-vh-m-pancreas,VH_M_body_of_pancreas,VH_M_tail_of_pancreas,0
3d-vh-m-heart,VH_M_aortic_valve,VH_M_mitral_valve,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_g,VH_M_renal_pelvis_R,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_g,VH_M_minor_calyx_R_h,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_b,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_b,VH_M_minor_calyx_R_c,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_g,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_h,VH_M_minor_calyx_R_i,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_f,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_f,VH_M_minor_calyx_R_g,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_i,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_d,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_g,VH_M_minor_calyx_R_i,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_e,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_b,VH_M_renal_pelvis_R,0
3d-vh-m-ureter-r,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_h,0
3d-vh-m-ureter-r,VH_M_minor_calyx_R_f,VH_M_minor_calyx_R_h,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_b,VH_F_renal_pyramid_R_b,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_d,VH_F_renal_pyramid_R_d,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_c,VH_F_renal_pyramid_R_c,0
3d-vh-m-knee-l,VH_M_anterior_cruciate_enthesis_L,VH_M_femur_L,0
3d-vh-m-knee-l,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_inf,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_distal_most_point_of_medial_condyle_of_femur_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_patellar_surface_L,0
3d-vh-m-knee-l,VH_M_meniscus_L,VH_M_tibia_L,0
3d-vh-m-knee-l,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_intercondylar_fossa_L,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_sup_L,0
3d-vh-m-knee-l,VH_M_intercondylar_fossa_L,VH_M_posterior_cruciate_enthesis_L,0
3d-vh-m-knee-l,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_meniscus_L,0
3d-vh-m-knee-l,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_inf_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_intercondylar_fossa_L,0
3d-vh-f-kidney-r,VH_F_renal_papilla_R_h,VH_F_renal_pyramid_R_h,0
3d-vh-m-knee-l,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_frontal_L,0
3d-vh-m-knee-l,VH_M_femur_L,VH_M_lateral_perichondular_surface_L,0
3d-vh-m-knee-l,VH_M_lateral_epicondylar_enthesis_L,VH_M_lateral_perichondular_surface_L,0
3d-vh-m-pelvis,VH_M_ischium_spongy_bone_R,VH_M_pubis_spongy_bone_R,0
3d-vh-m-pelvis,VH_M_ischium_compact_bone_R,VH_M_pubis_compact_bone_R,0
3d-vh-m-pelvis,VH_M_ischium_compact_bone_R,VH_M_ischium_spongy_bone_R,0
3d-vh-m-pelvis,VH_M_ischium_compact_bone_R,VH_M_pubis_spongy_bone_R,0
3d-vh-m-pelvis,VH_M_pubis_compact_bone_R,VH_M_pubis_spongy_bone_R,0
3d-vh-m-pelvis,VH_M_ilium_compact_bone_R,VH_M_ilium_spongy_bone_R,0
3d-vh-m-pelvis,VH_M_ischium_spongy_bone_R,VH_M_pubis_compact_bone_R,0
3d-vh-m-liver,VH_M_esophageal_impression_of_liver,VH_M_left_posterolateral_segment,0
3d-vh-m-liver,VH_M_left_superiomedial_segment,VH_M_right_anterosuperior_segment,0
3d-vh-f-liver,VH_F_hepataduodenal_ligament,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_right_posteroinferior_segment,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_esophageal_impression_of_liver,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_caudate_lobe,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_falciform_ligament,VH_F_left_anterolateral_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_right_anterosuperior_segment,0
3d-vh-f-liver,VH_F_esophageal_impression_of_liver,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_quadrate_lobe,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_left_anterolateral_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_renal_impression_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_porta_hepatis,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_left_inferomedial_segment,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_falciform_ligament,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_left_superomedial_segment,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_colic_impression_of_liver,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_left_anterolateral_segment,0
3d-vh-f-liver,VH_F_hepataduodenal_ligament,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_gastric_impression_of_liver,0
3d-vh-f-liver,VH_F_falciform_ligament,VH_F_left_inferomedial_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_coronary_ligament_of_liver,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_porta_hepatis,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_diaphragmatic_surface_of_liver,0
3d-vh-f-liver,VH_F_falciform_ligament,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_left_superomedial_segment,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_right_anteroinferior_segment,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_esophageal_impression_of_liver,VH_F_ligamentum_venosum,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_diaphragmatic_surface_of_liver,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_left_inferomedial_segment,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_coronary_ligament_of_liver,0
3d-vh-f-liver,VH_F_falciform_ligament,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_duodenal_impression_of_liver,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_right_anterosuperior_segment,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_hepataduodenal_ligament,0
3d-vh-f-liver,VH_F_left_inferomedial_segment,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_porta_hepatis,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_hepataduodenal_ligament,0
3d-vh-f-liver,VH_F_gastric_impression_of_liver,VH_F_left_superomedial_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_caudate_lobe,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_triangular_ligament_of_liver,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_left_inferomedial_segment,VH_M_quadrate_lobe_of_liver,0
3d-vh-m-liver,VH_M_hepataduodenal_ligament,VH_M_round_ligament_of_liver,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_left_inferomedial_segment,VH_M_right_anterosuperior_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_duodenal_impression_of_liver,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_left_posterolateral_segment,VH_M_ligamentum_venosum,0
3d-vh-m-liver,VH_M_left_inferomedial_segment,VH_M_right_anteroinferior_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_ligamentum_venosum,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_left_posterolateral_segment,0
3d-vh-m-liver,VH_M_right_anterosuperior_segment,VH_M_right_posterosuperior_segment,0
3d-vh-m-liver,VH_M_left_inferomedial_segment,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_left_inferomedial_segment,VH_M_round_ligament_of_liver,0
3d-vh-m-liver,VH_M_falciform_ligament,VH_M_left_posterolateral_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_triangular_ligament_of_liver,0
3d-vh-m-liver,VH_M_right_anteroinferior_segment,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_renal_impression_of_liver,VH_M_suprarenal_impression_of_liver,0
3d-vh-m-liver,VH_M_right_posteroinferior_segment,VH_M_suprarenal_impression_of_liver,0
3d-vh-m-liver,VH_M_hepataduodenal_ligament,VH_M_porta_hepatis,0
3d-vh-m-liver,VH_M_renal_impression_of_liver,VH_M_right_posteroinferior_segment,0
3d-vh-m-liver,VH_M_hepataduodenal_ligament,VH_M_right_anteroinferior_segment,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_diaphragmatic_surface_of_liver,0
3d-vh-f-liver,VH_F_coronary_ligament_of_liver,VH_F_right_posterosuperior_segment,0
3d-vh-f-liver,VH_F_left_anterolateral_segment,VH_F_porta_hepatis,0
3d-vh-f-liver,VH_F_caudate_lobe,VH_F_diaphragmatic_surface_of_liver,0
3d-vh-f-liver,VH_F_porta_hepatis,VH_F_round_ligament_of_liver,0
3d-vh-f-liver,VH_F_right_anteroinferior_segment,VH_F_right_anterosuperior_segment,0
3d-vh-f-liver,VH_F_renal_impression_of_liver,VH_F_right_posteroinferior_segment,0
3d-vh-f-liver,VH_F_capsule_of_the_liver,VH_F_quadrate_lobe,0
3d-vh-f-liver,VH_F_diaphragmatic_surface_of_liver,VH_F_esophageal_impression_of_liver,0
3d-vh-f-liver,VH_F_bare_area_of_liver,VH_F_suprarenal_impression_of_liver,0
3d-vh-f-liver,VH_F_left_inferomedial_segment,VH_F_left_superomedial_segment1,0
3d-vh-f-liver,VH_F_hepataduodenal_ligament,VH_F_left_anterolateral_segment,0
3d-vh-m-liver,VH_M_right_anteroinferior_segment,VH_M_right_anterosuperior_segment,0
3d-vh-m-liver,VH_M_coronary_ligament_of_liver,VH_M_falciform_ligament,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_left_posterolateral_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_esophageal_impression_of_liver,0
3d-vh-m-liver,VH_M_falciform_ligament,VH_M_left_inferomedial_segment,0
3d-vh-m-liver,VH_M_caudate_lobe_of_liver,VH_M_left_superiomedial_segment,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_quadrate_lobe_of_liver,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_porta_hepatis,0
3d-vh-m-liver,VH_M_quadrate_lobe_of_liver,VH_M_round_ligament_of_liver,0
3d-vh-m-liver,VH_M_hepataduodenal_ligament,VH_M_quadrate_lobe_of_liver,0
3d-vh-m-liver,VH_M_bare_area_of_liver,VH_M_coronary_ligament_of_liver,0
3d-vh-f-main-bronchus,VH_F_cartilage_of_main_bronchus_L,VH_F_left_main_bronchus,0
