gene_label,hgnc,source
RAB27B,http://identifiers.org/hgnc/9767,hrapop
RAB27B,https://purl.org/ccf/ASCTB-TEMP_rab27b,hrapop
RAB28,http://identifiers.org/hgnc/9768,hrapop
RAB29,http://identifiers.org/hgnc/9789,hrapop
RAB2A,http://identifiers.org/hgnc/9763,hrapop
RAB2B,http://identifiers.org/hgnc/20246,hrapop
RAB2B,https://purl.org/ccf/ASCTB-TEMP_rab2b,hrapop
RAB30,http://identifiers.org/hgnc/9770,hrapop
RAB30,https://purl.org/ccf/ASCTB-TEMP_rab30,hrapop
RAB30-DT,http://identifiers.org/hgnc/48672,hrapop
RAB31,http://identifiers.org/hgnc/9771,hrapop
RAB31,https://purl.org/ccf/ASCTB-TEMP_rab31,hrapop
RAB32,http://identifiers.org/hgnc/9772,hrapop
RAB32,https://purl.org/ccf/ASCTB-TEMP_rab32,hrapop
RAB33A,http://identifiers.org/hgnc/9773,hrapop
RAB33A,https://purl.org/ccf/ASCTB-TEMP_rab33a,hrapop
RAB33B,http://identifiers.org/hgnc/16075,hrapop
RAB33B-AS1,http://identifiers.org/hgnc/55153,hrapop
RAB34,http://identifiers.org/hgnc/16519,hrapop
RAB34,https://purl.org/ccf/ASCTB-TEMP_rab34,hrapop
RAB35,http://identifiers.org/hgnc/9774,hrapop
RAB35-AS1,http://identifiers.org/hgnc/56348,hrapop
RAB36,https://purl.org/ccf/ASCTB-TEMP_rab36,hrapop
RAB37,http://identifiers.org/hgnc/30268,hrapop
RAB37,https://purl.org/ccf/ASCTB-TEMP_rab37,hrapop
RAB38,http://identifiers.org/hgnc/9776,hrapop
RAB38,https://purl.org/ccf/ASCTB-TEMP_rab38,hrapop
RAB39A,http://identifiers.org/hgnc/16521,hrapop
RAB39B,http://identifiers.org/hgnc/16499,hrapop
RAB3A,http://identifiers.org/hgnc/9777,hrapop
RAB3B,http://identifiers.org/hgnc/9778,hrapop
RAB3B,https://purl.org/ccf/ASCTB-TEMP_rab3b,hrapop
RAB3C,http://identifiers.org/hgnc/30269,hrapop
RAB3C,https://purl.org/ccf/ASCTB-TEMP_rab3c,hrapop
RAB3D,http://identifiers.org/hgnc/9779,hrapop
RAB3GAP1,http://identifiers.org/hgnc/17063,hrapop
RAB3GAP2,http://identifiers.org/hgnc/17168,hrapop
RAB3GAP2,https://purl.org/ccf/ASCTB-TEMP_rab3gap2,hrapop
RAB3IL1,http://identifiers.org/hgnc/9780,hrapop
RAB3IP,http://identifiers.org/hgnc/16508,hrapop
RAB3IP,https://purl.org/ccf/ASCTB-TEMP_rab3ip,hrapop
RAB40B,http://identifiers.org/hgnc/18284,hrapop
RAB40B,https://purl.org/ccf/ASCTB-TEMP_rab40b,hrapop
RAB40C,http://identifiers.org/hgnc/18285,hrapop
RAB42,http://identifiers.org/hgnc/28702,hrapop
RAB42,https://purl.org/ccf/ASCTB-TEMP_rab42,hrapop
RAB43,http://identifiers.org/hgnc/19983,hrapop
RAB44,http://identifiers.org/hgnc/21068,hrapop
RAB44,https://purl.org/ccf/ASCTB-TEMP_rab44,hrapop
RAB4A,http://identifiers.org/hgnc/9781,hrapop
RAB4A,https://purl.org/ccf/ASCTB-TEMP_rab4a,hrapop
RAB4B,http://identifiers.org/hgnc/9782,hrapop
RAB4B,https://purl.org/ccf/ASCTB-TEMP_rab4b,hrapop
RAB4B-EGLN2,http://identifiers.org/hgnc/44465,hrapop
RAB5A,http://identifiers.org/hgnc/9783,hrapop
RAB5A,https://purl.org/ccf/ASCTB-TEMP_rab5a,hrapop
RAB5B,http://identifiers.org/hgnc/9784,hrapop
RAB5C,http://identifiers.org/hgnc/9785,hrapop
RAB5IF,http://identifiers.org/hgnc/15870,hrapop
RAB6A,http://identifiers.org/hgnc/9786,hrapop
RAB6A,https://purl.org/ccf/ASCTB-TEMP_rab6a,hrapop
RAB6B,http://identifiers.org/hgnc/14902,hrapop
RAB6B,https://purl.org/ccf/ASCTB-TEMP_rab6b,hrapop
RAB6D,http://identifiers.org/hgnc/30272,hrapop
RAB7A,http://identifiers.org/hgnc/9788,hrapop
RAB7B,http://identifiers.org/hgnc/30513,hrapop
RAB7B,https://purl.org/ccf/ASCTB-TEMP_rab7b,hrapop
RAB8A,http://identifiers.org/hgnc/7007,hrapop
RAB8A,https://purl.org/ccf/ASCTB-TEMP_rab8a,hrapop
RAB8B,http://identifiers.org/hgnc/30273,hrapop
RAB8B,https://purl.org/ccf/ASCTB-TEMP_rab8b,hrapop
RAB9A,http://identifiers.org/hgnc/9792,hrapop
RAB9A,https://purl.org/ccf/ASCTB-TEMP_rab9a,hrapop
RABAC1,http://identifiers.org/hgnc/9794,hrapop
RABAC1,https://purl.org/ccf/ASCTB-TEMP_rabac1,hrapop
RABEP1,http://identifiers.org/hgnc/17677,hrapop
RABEP1,https://purl.org/ccf/ASCTB-TEMP_rabep1,hrapop
RABEP2,http://identifiers.org/hgnc/24817,hrapop
RABEPK,http://identifiers.org/hgnc/16896,hrapop
RABGAP1,http://identifiers.org/hgnc/17155,hrapop
RABGAP1L,http://identifiers.org/hgnc/24663,hrapop
RABGAP1L,https://purl.org/ccf/ASCTB-TEMP_rabgap1l,hrapop
RABGEF1,http://identifiers.org/hgnc/17676,hrapop
RABGGTA,http://identifiers.org/hgnc/9795,hrapop
RABGGTA,https://purl.org/ccf/ASCTB-TEMP_rabggta,hrapop
RABGGTB,http://identifiers.org/hgnc/9796,hrapop
RABIF,http://identifiers.org/hgnc/9797,hrapop
RABL2A,http://identifiers.org/hgnc/9799,hrapop
RABL2B,http://identifiers.org/hgnc/9800,hrapop
RABL3,http://identifiers.org/hgnc/18072,hrapop
RABL6,http://identifiers.org/hgnc/24703,hrapop
RABL6,https://purl.org/ccf/ASCTB-TEMP_rabl6,hrapop
RAC1,http://identifiers.org/hgnc/9801,hrapop
RAC1,https://purl.org/ccf/ASCTB-TEMP_rac1,hrapop
RAC1P2,http://identifiers.org/hgnc/31414,hrapop
RAC2,http://identifiers.org/hgnc/9802,hrapop
RAC2,https://purl.org/ccf/ASCTB-TEMP_rac2,hrapop
RAC3,http://identifiers.org/hgnc/9803,hrapop
RAC3,https://purl.org/ccf/ASCTB-TEMP_rac3,hrapop
RACGAP1,http://identifiers.org/hgnc/9804,hrapop
RACK1,http://identifiers.org/hgnc/4399,hrapop
RAD1,http://identifiers.org/hgnc/9806,hrapop
RAD17,http://identifiers.org/hgnc/9807,hrapop
RAD21,http://identifiers.org/hgnc/9811,hrapop
RAD21,https://purl.org/ccf/ASCTB-TEMP_rad21,hrapop
RAD23A,http://identifiers.org/hgnc/9812,hrapop
RAD23A,https://purl.org/ccf/ASCTB-TEMP_rad23a,hrapop
RAD23B,http://identifiers.org/hgnc/9813,hrapop
RAD23B,https://purl.org/ccf/ASCTB-TEMP_rad23b,hrapop
RAD50,http://identifiers.org/hgnc/9816,hrapop
RAD51,https://purl.org/ccf/ASCTB-TEMP_rad51,hrapop
RAD51-AS1,http://identifiers.org/hgnc/48621,hrapop
RAD51-AS1,https://purl.org/ccf/ASCTB-TEMP_rad51-as1,hrapop
RAD51AP1,http://identifiers.org/hgnc/16956,hrapop
RAD51AP1,https://purl.org/ccf/ASCTB-TEMP_rad51ap1,hrapop
RAD51B,http://identifiers.org/hgnc/9822,hrapop
RAD51B,https://purl.org/ccf/ASCTB-TEMP_rad51b,hrapop
RAD51C,http://identifiers.org/hgnc/9820,hrapop
RAD51C,https://purl.org/ccf/ASCTB-TEMP_rad51c,hrapop
RAD51D,http://identifiers.org/hgnc/9823,hrapop
RAD52,http://identifiers.org/hgnc/9824,hrapop
RAD54B,http://identifiers.org/hgnc/17228,hrapop
RAD54L2,http://identifiers.org/hgnc/29123,hrapop
RAD9A,http://identifiers.org/hgnc/9827,hrapop
RAD9A,https://purl.org/ccf/ASCTB-TEMP_rad9a,hrapop
RADIL,http://identifiers.org/hgnc/22226,hrapop
RADX,http://identifiers.org/hgnc/25486,hrapop
RAE1,http://identifiers.org/hgnc/9828,hrapop
RAE1,https://purl.org/ccf/ASCTB-TEMP_rae1,hrapop
RAET1E,http://identifiers.org/hgnc/16793,hrapop
RAF1,http://identifiers.org/hgnc/9829,hrapop
RAG1,http://identifiers.org/hgnc/9831,hrapop
RAI1,http://identifiers.org/hgnc/9834,hrapop
RAI14,http://identifiers.org/hgnc/14873,hrapop
RAI14,https://purl.org/ccf/ASCTB-TEMP_rai14,hrapop
RAI2,http://identifiers.org/hgnc/9835,hrapop
RALA,http://identifiers.org/hgnc/9839,hrapop
RALA,https://purl.org/ccf/ASCTB-TEMP_rala,hrapop
RALB,http://identifiers.org/hgnc/9840,hrapop
RALBP1,http://identifiers.org/hgnc/9841,hrapop
RALBP1,https://purl.org/ccf/ASCTB-TEMP_ralbp1,hrapop
RALBP1P1,http://identifiers.org/hgnc/54696,hrapop
RALGAPA1,http://identifiers.org/hgnc/17770,hrapop
RALGAPA1,https://purl.org/ccf/ASCTB-TEMP_ralgapa1,hrapop
RALGAPA1P1,http://identifiers.org/hgnc/23203,hrapop
RALGAPA2,http://identifiers.org/hgnc/16207,hrapop
RALGAPA2,https://purl.org/ccf/ASCTB-TEMP_ralgapa2,hrapop
RALGAPB,http://identifiers.org/hgnc/29221,hrapop
RALGDS,http://identifiers.org/hgnc/9842,hrapop
RALGPS1,http://identifiers.org/hgnc/16851,hrapop
RALGPS2,http://identifiers.org/hgnc/30279,hrapop
RALGPS2,https://purl.org/ccf/ASCTB-TEMP_ralgps2,hrapop
RALGPS2-AS1,http://identifiers.org/hgnc/55163,hrapop
RALY,http://identifiers.org/hgnc/15921,hrapop
RALY-AS1,http://identifiers.org/hgnc/50743,hrapop
RALYL,http://identifiers.org/hgnc/27036,hrapop
RAMAC,http://identifiers.org/hgnc/31022,hrapop
RAMP1,http://identifiers.org/hgnc/9843,hrapop
RAMP1,https://purl.org/ccf/ASCTB-TEMP_ramp1,hrapop
RAMP2,http://identifiers.org/hgnc/9844,hrapop
RAMP2,https://purl.org/ccf/ASCTB-TEMP_ramp2,hrapop
RAMP2-AS1,http://identifiers.org/hgnc/44358,hrapop
RAMP2-AS1,https://purl.org/ccf/ASCTB-TEMP_ramp2-as1,hrapop
RAMP3,http://identifiers.org/hgnc/9845,hrapop
RAMP3,https://purl.org/ccf/ASCTB-TEMP_ramp3,hrapop
RAN,http://identifiers.org/hgnc/9846,hrapop
RAN,https://purl.org/ccf/ASCTB-TEMP_ran,hrapop
RANBP1,http://identifiers.org/hgnc/9847,hrapop
RANBP1,https://purl.org/ccf/ASCTB-TEMP_ranbp1,hrapop
RANBP10,http://identifiers.org/hgnc/29285,hrapop
RANBP17,http://identifiers.org/hgnc/14428,hrapop
RANBP2,http://identifiers.org/hgnc/9848,hrapop
RANBP2,https://purl.org/ccf/ASCTB-TEMP_ranbp2,hrapop
RANBP3,http://identifiers.org/hgnc/9850,hrapop
RANBP3-DT,http://identifiers.org/hgnc/55312,hrapop
RANBP3L,http://identifiers.org/hgnc/26353,hrapop
RANBP6,http://identifiers.org/hgnc/9851,hrapop
RANBP6,https://purl.org/ccf/ASCTB-TEMP_ranbp6,hrapop
RANBP9,http://identifiers.org/hgnc/13727,hrapop
RANGAP1,http://identifiers.org/hgnc/9854,hrapop
RANGAP1,https://purl.org/ccf/ASCTB-TEMP_rangap1,hrapop
RANGRF,http://identifiers.org/hgnc/17679,hrapop
RAP1A,http://identifiers.org/hgnc/9855,hrapop
RAP1B,http://identifiers.org/hgnc/9857,hrapop
RAP1B,https://purl.org/ccf/ASCTB-TEMP_rap1b,hrapop
RAP1GAP,http://identifiers.org/hgnc/9858,hrapop
RAP1GAP,https://purl.org/ccf/ASCTB-TEMP_rap1gap,hrapop
RAP1GAP2,http://identifiers.org/hgnc/29176,hrapop
RAP1GAP2,https://purl.org/ccf/ASCTB-TEMP_rap1gap2,hrapop
RAP1GDS1,http://identifiers.org/hgnc/9859,hrapop
RAP2A,http://identifiers.org/hgnc/9861,hrapop
RAP2B,http://identifiers.org/hgnc/9862,hrapop
RAP2B,https://purl.org/ccf/ASCTB-TEMP_rap2b,hrapop
RAP2C,http://identifiers.org/hgnc/21165,hrapop
RAP2C-AS1,http://identifiers.org/hgnc/40957,hrapop
RAPGEF1,http://identifiers.org/hgnc/4568,hrapop
RAPGEF1,https://purl.org/ccf/ASCTB-TEMP_rapgef1,hrapop
RAPGEF2,http://identifiers.org/hgnc/16854,hrapop
RAPGEF2,https://purl.org/ccf/ASCTB-TEMP_rapgef2,hrapop
RAPGEF3,http://identifiers.org/hgnc/16629,hrapop
RAPGEF3,https://purl.org/ccf/ASCTB-TEMP_rapgef3,hrapop
RAPGEF4,http://identifiers.org/hgnc/16626,hrapop
RAPGEF4,https://purl.org/ccf/ASCTB-TEMP_rapgef4,hrapop
RAPGEF5,http://identifiers.org/hgnc/16862,hrapop
RAPGEF5,https://purl.org/ccf/ASCTB-TEMP_rapgef5,hrapop
RAPGEF6,http://identifiers.org/hgnc/20655,hrapop
RAPGEFL1,http://identifiers.org/hgnc/17428,hrapop
RAPGEFL1,https://purl.org/ccf/ASCTB-TEMP_rapgefl1,hrapop
RAPH1,http://identifiers.org/hgnc/14436,hrapop
RAPH1,https://purl.org/ccf/ASCTB-TEMP_raph1,hrapop
RAPSN,http://identifiers.org/hgnc/9863,hrapop
RARA,http://identifiers.org/hgnc/9864,hrapop
RARA,https://purl.org/ccf/ASCTB-TEMP_rara,hrapop
RARA-AS1,http://identifiers.org/hgnc/49577,hrapop
RARB,http://identifiers.org/hgnc/9865,hrapop
RARG,http://identifiers.org/hgnc/9866,hrapop
RARG,https://purl.org/ccf/ASCTB-TEMP_rarg,hrapop
RARRES1,http://identifiers.org/hgnc/9867,hrapop
RARRES1,https://purl.org/ccf/ASCTB-TEMP_rarres1,hrapop
RARRES2,http://identifiers.org/hgnc/9868,hrapop
RARRES2,https://purl.org/ccf/ASCTB-TEMP_rarres2,hrapop
RARS1,http://identifiers.org/hgnc/9870,hrapop
RARS2,http://identifiers.org/hgnc/21406,hrapop
RASA1,http://identifiers.org/hgnc/9871,hrapop
RASA2,http://identifiers.org/hgnc/9872,hrapop
RASA2,https://purl.org/ccf/ASCTB-TEMP_rasa2,hrapop
RASA3,http://identifiers.org/hgnc/20331,hrapop
RASA4,http://identifiers.org/hgnc/23181,hrapop
RASA4B,http://identifiers.org/hgnc/35202,hrapop
RASAL1,http://identifiers.org/hgnc/9873,hrapop
RASAL2,http://identifiers.org/hgnc/9874,hrapop
RASAL2,https://purl.org/ccf/ASCTB-TEMP_rasal2,hrapop
RASAL2-AS1,http://identifiers.org/hgnc/44170,hrapop
RASAL3,http://identifiers.org/hgnc/26129,hrapop
RASD1,http://identifiers.org/hgnc/15828,hrapop
RASD1,https://purl.org/ccf/ASCTB-TEMP_rasd1,hrapop
RASD2,http://identifiers.org/hgnc/18229,hrapop
RASEF,http://identifiers.org/hgnc/26464,hrapop
RASEF,https://purl.org/ccf/ASCTB-TEMP_rasef,hrapop
RASGEF1A,http://identifiers.org/hgnc/24246,hrapop
RASGEF1A,https://purl.org/ccf/ASCTB-TEMP_rasgef1a,hrapop
RASGEF1B,http://identifiers.org/hgnc/24881,hrapop
RASGEF1B,https://purl.org/ccf/ASCTB-TEMP_rasgef1b,hrapop
RASGRF1,http://identifiers.org/hgnc/9875,hrapop
RASGRF1,https://purl.org/ccf/ASCTB-TEMP_rasgrf1,hrapop
RASGRF2,http://identifiers.org/hgnc/9876,hrapop
RASGRF2,https://purl.org/ccf/ASCTB-TEMP_rasgrf2,hrapop
RASGRF2-AS1,http://identifiers.org/hgnc/40499,hrapop
RASGRP1,http://identifiers.org/hgnc/9878,hrapop
RASGRP1,https://purl.org/ccf/ASCTB-TEMP_rasgrp1,hrapop
RASGRP2,http://identifiers.org/hgnc/9879,hrapop
RASGRP3,http://identifiers.org/hgnc/14545,hrapop
RASGRP3,https://purl.org/ccf/ASCTB-TEMP_rasgrp3,hrapop
RASGRP4,http://identifiers.org/hgnc/18958,hrapop
RASIP1,http://identifiers.org/hgnc/24716,hrapop
RASIP1,https://purl.org/ccf/ASCTB-TEMP_rasip1,hrapop
RASL11A,http://identifiers.org/hgnc/23802,hrapop
RASL11A,https://purl.org/ccf/ASCTB-TEMP_rasl11a,hrapop
RASL11B,http://identifiers.org/hgnc/23804,hrapop
RASL12,http://identifiers.org/hgnc/30289,hrapop
RASL12,https://purl.org/ccf/ASCTB-TEMP_rasl12,hrapop
RASSF1,http://identifiers.org/hgnc/9882,hrapop
RASSF1,https://purl.org/ccf/ASCTB-TEMP_rassf1,hrapop
RASSF1-AS1,http://identifiers.org/hgnc/49091,hrapop
RASSF1-AS1,https://purl.org/ccf/ASCTB-TEMP_rassf1-as1,hrapop
RASSF10,http://identifiers.org/hgnc/33984,hrapop
RASSF2,http://identifiers.org/hgnc/9883,hrapop
RASSF2,https://purl.org/ccf/ASCTB-TEMP_rassf2,hrapop
RASSF3,http://identifiers.org/hgnc/14271,hrapop
RASSF3,https://purl.org/ccf/ASCTB-TEMP_rassf3,hrapop
RASSF4,http://identifiers.org/hgnc/20793,hrapop
RASSF4,https://purl.org/ccf/ASCTB-TEMP_rassf4,hrapop
RASSF5,http://identifiers.org/hgnc/17609,hrapop
RASSF6,http://identifiers.org/hgnc/20796,hrapop
RASSF6,https://purl.org/ccf/ASCTB-TEMP_rassf6,hrapop
RASSF7,http://identifiers.org/hgnc/1166,hrapop
RASSF7,https://purl.org/ccf/ASCTB-TEMP_rassf7,hrapop
RASSF8,http://identifiers.org/hgnc/13232,hrapop
RASSF8-AS1,http://identifiers.org/hgnc/48637,hrapop
RASSF9,http://identifiers.org/hgnc/15739,hrapop
RAVER1,http://identifiers.org/hgnc/30296,hrapop
RAVER2,http://identifiers.org/hgnc/25577,hrapop
RAX,https://purl.org/ccf/ASCTB-TEMP_rax,hrapop
RB1,http://identifiers.org/hgnc/9884,hrapop
RB1CC1,http://identifiers.org/hgnc/15574,hrapop
RB1CC1,https://purl.org/ccf/ASCTB-TEMP_rb1cc1,hrapop
RBAK-RBAKDN,http://identifiers.org/hgnc/42971,hrapop
RBAKDN,http://identifiers.org/hgnc/33770,hrapop
RBBP4,http://identifiers.org/hgnc/9887,hrapop
RBBP4,https://purl.org/ccf/ASCTB-TEMP_rbbp4,hrapop
RBBP5,http://identifiers.org/hgnc/9888,hrapop
RBBP5,https://purl.org/ccf/ASCTB-TEMP_rbbp5,hrapop
RBBP6,http://identifiers.org/hgnc/9889,hrapop
RBBP6,https://purl.org/ccf/ASCTB-TEMP_rbbp6,hrapop
RBBP7,http://identifiers.org/hgnc/9890,hrapop
RBBP7,https://purl.org/ccf/ASCTB-TEMP_rbbp7,hrapop
RBBP8,http://identifiers.org/hgnc/9891,hrapop
RBBP8,https://purl.org/ccf/ASCTB-TEMP_rbbp8,hrapop
RBBP9,http://identifiers.org/hgnc/9892,hrapop
RBCK1,http://identifiers.org/hgnc/15864,hrapop
RBFA,http://identifiers.org/hgnc/26120,hrapop
RBFOX1,http://identifiers.org/hgnc/18222,hrapop
RBFOX1,https://purl.org/ccf/ASCTB-TEMP_rbfox1,hrapop
RBFOX2,http://identifiers.org/hgnc/9906,hrapop
RBFOX2,https://purl.org/ccf/ASCTB-TEMP_rbfox2,hrapop
RBIS,http://identifiers.org/hgnc/32235,hrapop
RBKS,http://identifiers.org/hgnc/30325,hrapop
RBL1,http://identifiers.org/hgnc/9893,hrapop
RBL1,https://purl.org/ccf/ASCTB-TEMP_rbl1,hrapop
RBL2,http://identifiers.org/hgnc/9894,hrapop
RBM10,http://identifiers.org/hgnc/9896,hrapop
RBM11,http://identifiers.org/hgnc/9897,hrapop
RBM12,http://identifiers.org/hgnc/9898,hrapop
RBM12B,http://identifiers.org/hgnc/32310,hrapop
RBM12B-DT,http://identifiers.org/hgnc/55529,hrapop
RBM14,http://identifiers.org/hgnc/14219,hrapop
RBM14,https://purl.org/ccf/ASCTB-TEMP_rbm14,hrapop
RBM14-RBM4,http://identifiers.org/hgnc/38840,hrapop
RBM15,http://identifiers.org/hgnc/14959,hrapop
RBM15B,http://identifiers.org/hgnc/24303,hrapop
RBM15B,https://purl.org/ccf/ASCTB-TEMP_rbm15b,hrapop
RBM17,http://identifiers.org/hgnc/16944,hrapop
RBM18,http://identifiers.org/hgnc/28413,hrapop
RBM18,https://purl.org/ccf/ASCTB-TEMP_rbm18,hrapop
RBM19,http://identifiers.org/hgnc/29098,hrapop
RBM22,http://identifiers.org/hgnc/25503,hrapop
RBM23,http://identifiers.org/hgnc/20155,hrapop
RBM23,https://purl.org/ccf/ASCTB-TEMP_rbm23,hrapop
RBM24,http://identifiers.org/hgnc/21539,hrapop
RBM25,http://identifiers.org/hgnc/23244,hrapop
RBM26,http://identifiers.org/hgnc/20327,hrapop
RBM26-AS1,http://identifiers.org/hgnc/39805,hrapop
RBM27,http://identifiers.org/hgnc/29243,hrapop
RBM28,http://identifiers.org/hgnc/21863,hrapop
RBM3,http://identifiers.org/hgnc/9900,hrapop
RBM3,https://purl.org/ccf/ASCTB-TEMP_rbm3,hrapop
RBM33,http://identifiers.org/hgnc/27223,hrapop
RBM33-DT,http://identifiers.org/hgnc/56024,hrapop
RBM34,http://identifiers.org/hgnc/28965,hrapop
RBM38,http://identifiers.org/hgnc/15818,hrapop
RBM38,https://purl.org/ccf/ASCTB-TEMP_rbm38,hrapop
RBM39,http://identifiers.org/hgnc/15923,hrapop
RBM4,http://identifiers.org/hgnc/9901,hrapop
RBM4,https://purl.org/ccf/ASCTB-TEMP_rbm4,hrapop
RBM41,http://identifiers.org/hgnc/25617,hrapop
RBM41,https://purl.org/ccf/ASCTB-TEMP_rbm41,hrapop
RBM42,http://identifiers.org/hgnc/28117,hrapop
RBM43,http://identifiers.org/hgnc/24790,hrapop
RBM43,https://purl.org/ccf/ASCTB-TEMP_rbm43,hrapop
RBM47,http://identifiers.org/hgnc/30358,hrapop
RBM47,https://purl.org/ccf/ASCTB-TEMP_rbm47,hrapop
RBM4B,http://identifiers.org/hgnc/28842,hrapop
RBM5,http://identifiers.org/hgnc/9902,hrapop
RBM5,https://purl.org/ccf/ASCTB-TEMP_rbm5,hrapop
RBM6,http://identifiers.org/hgnc/9903,hrapop
RBM6,https://purl.org/ccf/ASCTB-TEMP_rbm6,hrapop
RBM7,http://identifiers.org/hgnc/9904,hrapop
RBM7,https://purl.org/ccf/ASCTB-TEMP_rbm7,hrapop
RBM8A,http://identifiers.org/hgnc/9905,hrapop
RBMS1,http://identifiers.org/hgnc/9907,hrapop
RBMS1,https://purl.org/ccf/ASCTB-TEMP_rbms1,hrapop
RBMS2,http://identifiers.org/hgnc/9909,hrapop
RBMS2,https://purl.org/ccf/ASCTB-TEMP_rbms2,hrapop
RBMS3,http://identifiers.org/hgnc/13427,hrapop
RBMS3,https://purl.org/ccf/ASCTB-TEMP_rbms3,hrapop
RBMS3-AS2,http://identifiers.org/hgnc/39988,hrapop
RBMS3-AS3,http://identifiers.org/hgnc/39989,hrapop
RBMS3-AS3,https://purl.org/ccf/ASCTB-TEMP_rbms3-as3,hrapop
RBMX,http://identifiers.org/hgnc/9910,hrapop
RBMX,https://purl.org/ccf/ASCTB-TEMP_rbmx,hrapop
RBMX2,http://identifiers.org/hgnc/24282,hrapop
RBMXL1,http://identifiers.org/hgnc/25073,hrapop
RBMY2JP,http://identifiers.org/hgnc/23918,hrapop
RBP1,http://identifiers.org/hgnc/9919,hrapop
RBP1,https://purl.org/ccf/ASCTB-TEMP_rbp1,hrapop
RBP2,http://identifiers.org/hgnc/9920,hrapop
RBP2,https://purl.org/ccf/ASCTB-TEMP_rbp2,hrapop
RBP3,http://identifiers.org/hgnc/9921,hrapop
RBP3,https://purl.org/ccf/ASCTB-TEMP_rbp3,hrapop
RBP4,http://identifiers.org/hgnc/9922,hrapop
RBP4,https://purl.org/ccf/ASCTB-TEMP_rbp4,hrapop
RBP5,http://identifiers.org/hgnc/15847,hrapop
RBP5,https://purl.org/ccf/ASCTB-TEMP_rbp5,hrapop
RBP7,http://identifiers.org/hgnc/30316,hrapop
RBP7,https://purl.org/ccf/ASCTB-TEMP_rbp7,hrapop
RBPJ,http://identifiers.org/hgnc/5724,hrapop
RBPJ,https://purl.org/ccf/ASCTB-TEMP_rbpj,hrapop
RBPJL,http://identifiers.org/hgnc/13761,hrapop
RBPMS,http://identifiers.org/hgnc/19097,hrapop
RBPMS,https://purl.org/ccf/ASCTB-TEMP_rbpms,hrapop
RBPMS2,http://identifiers.org/hgnc/19098,hrapop
RBPMS2,https://purl.org/ccf/ASCTB-TEMP_rbpms2,hrapop
RBSN,http://identifiers.org/hgnc/20759,hrapop
RBSN,https://purl.org/ccf/ASCTB-TEMP_rbsn,hrapop
RBX1,http://identifiers.org/hgnc/9928,hrapop
RBX1,https://purl.org/ccf/ASCTB-TEMP_rbx1,hrapop
RC3H1,http://identifiers.org/hgnc/29434,hrapop
RC3H1,https://purl.org/ccf/ASCTB-TEMP_rc3h1,hrapop
RC3H1-IT1,http://identifiers.org/hgnc/41496,hrapop
RC3H2,http://identifiers.org/hgnc/21461,hrapop
RC3H2,https://purl.org/ccf/ASCTB-TEMP_rc3h2,hrapop
RCAN1,http://identifiers.org/hgnc/3040,hrapop
RCAN1,https://purl.org/ccf/ASCTB-TEMP_rcan1,hrapop
RCAN2,http://identifiers.org/hgnc/3041,hrapop
RCAN2,https://purl.org/ccf/ASCTB-TEMP_rcan2,hrapop
RCAN2-DT,http://identifiers.org/hgnc/55661,hrapop
RCAN3,http://identifiers.org/hgnc/3042,hrapop
RCAN3,https://purl.org/ccf/ASCTB-TEMP_rcan3,hrapop
RCBTB1,http://identifiers.org/hgnc/18243,hrapop
RCBTB1,https://purl.org/ccf/ASCTB-TEMP_rcbtb1,hrapop
RCBTB2,http://identifiers.org/hgnc/1914,hrapop
RCC1,http://identifiers.org/hgnc/1913,hrapop
RCC1,https://purl.org/ccf/ASCTB-TEMP_rcc1,hrapop
RCC1L,http://identifiers.org/hgnc/14948,hrapop
RCC2,http://identifiers.org/hgnc/30297,hrapop
RCCD1,http://identifiers.org/hgnc/30457,hrapop
RCE1,http://identifiers.org/hgnc/13721,hrapop
RCE1,https://purl.org/ccf/ASCTB-TEMP_rce1,hrapop
RCHY1,http://identifiers.org/hgnc/17479,hrapop
RCL1,http://identifiers.org/hgnc/17687,hrapop
RCL1,https://purl.org/ccf/ASCTB-TEMP_rcl1,hrapop
RCN1,http://identifiers.org/hgnc/9934,hrapop
RCN1,https://purl.org/ccf/ASCTB-TEMP_rcn1,hrapop
RCN2,http://identifiers.org/hgnc/9935,hrapop
RCN3,http://identifiers.org/hgnc/21145,hrapop
RCN3,https://purl.org/ccf/ASCTB-TEMP_rcn3,hrapop
RCOR1,http://identifiers.org/hgnc/17441,hrapop
RCOR1,https://purl.org/ccf/ASCTB-TEMP_rcor1,hrapop
RCOR3,http://identifiers.org/hgnc/25594,hrapop
RCSD1,http://identifiers.org/hgnc/28310,hrapop
RCSD1,https://purl.org/ccf/ASCTB-TEMP_rcsd1,hrapop
RCVRN,http://identifiers.org/hgnc/9937,hrapop
RCVRN,https://purl.org/ccf/ASCTB-TEMP_rcvrn,hrapop
RD3,http://identifiers.org/hgnc/19689,hrapop
RD3,https://purl.org/ccf/ASCTB-TEMP_rd3,hrapop
RD3L,http://identifiers.org/hgnc/40912,hrapop
RDH10,http://identifiers.org/hgnc/19975,hrapop
RDH10,https://purl.org/ccf/ASCTB-TEMP_rdh10,hrapop
RDH10-AS1,http://identifiers.org/hgnc/51658,hrapop
RDH11,http://identifiers.org/hgnc/17964,hrapop
RDH11,https://purl.org/ccf/ASCTB-TEMP_rdh11,hrapop
RDH12,https://purl.org/ccf/ASCTB-TEMP_rdh12,hrapop
