gene_label,ct_label,as_label,as,ct,gene,source,avg_mean_gene_expr,cell_instance_count,dataset_count
PAX5,plasma cell,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/8619,hrapop,0.5,4.0,2.0
PAX5,classical monocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_pax5,hrapop,0.4765946457,64.0,1.0
PAX5,classical monocyte,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000860,https://purl.org/ccf/ASCTB-TEMP_pax5,hrapop,0.4765946457,64.0,1.0
PAX5,natural killer cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/8619,hrapop,0.4655415416,109.0,1.0
PAX5,mature NK T cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_pax5,hrapop,0.4624400727,173.0,1.0
PAX5,mature NK T cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_pax5,hrapop,0.4624400727,173.0,1.0
PAX5,pancreatic D cell,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000173,http://identifiers.org/hgnc/8619,hrapop,0.2165799439,1226.0,1.0
PAX5,"plasmacytoid dendritic cell, human",outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/8619,hrapop,0.200000003,10.0,1.0
PAX5,"plasmacytoid dendritic cell, human",kidney capsule,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/8619,hrapop,0.200000003,10.0,1.0
PAX5,"plasmacytoid dendritic cell, human",kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/8619,hrapop,0.200000003,10.0,1.0
PAX5,B cell,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/8619,hrapop,0.002545824973,7856.0,2.0
PCDH15,endocardial cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,4.66909564,63541.0,35.0
PCDH15,oligodendrocyte precursor cell,hippocampal formation,http://purl.obolibrary.org/obo/UBERON_0002421,http://purl.obolibrary.org/obo/CL_0002453,http://identifiers.org/hgnc/14674,hrapop,3.440154773,20314.0,13.0
PCDH15,mast cell,jejunum,http://purl.obolibrary.org/obo/UBERON_0002115,https://purl.org/ccf/ASCTB-TEMP_mast-cell,http://identifiers.org/hgnc/14674,hrapop,3.08010006,4.0,1.0
PCDH15,mast cell,small intestine,http://purl.obolibrary.org/obo/UBERON_0002108,https://purl.org/ccf/ASCTB-TEMP_mast-cell,http://identifiers.org/hgnc/14674,hrapop,3.08010006,4.0,1.0
PCDH15,Arterial Capillary,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,https://purl.org/ccf/ASCTB-TEMP_arterial-capillary,http://identifiers.org/hgnc/14674,hrapop,2.674597979,74.0,1.0
PCDH15,endocardial cell,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,2.477867995,183.0,5.0
PCDH15,kidney granular cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000648,http://identifiers.org/hgnc/14674,hrapop,2.310825586,62.0,3.0
PCDH15,mast cell,large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,https://purl.org/ccf/ASCTB-TEMP_mast-cell,http://identifiers.org/hgnc/14674,hrapop,2.273384333,21.0,1.0
PCDH15,endocardial cell,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,2.223901749,2.0,1.0
PCDH15,endocardial cell,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,2.223901749,2.0,1.0
PCDH15,endocardial cell,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,2.075870991,153.0,4.0
PCDH15,endocardial cell,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,2.030266285,139.0,1.0
PCDH15,endocardial cell,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.obolibrary.org/obo/CL_0002350,http://identifiers.org/hgnc/14674,hrapop,1.998880982,706.0,2.0
PCDH15,metallothionein-positive alveolar macrophage,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_4033042,http://identifiers.org/hgnc/14674,hrapop,1.885890245,14.0,2.0
PCDH15,metallothionein-positive alveolar macrophage,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033042,http://identifiers.org/hgnc/14674,hrapop,1.885890245,14.0,2.0
PCDH15,hematopoietic stem cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/14674,hrapop,1.866003156,8.0,1.0
PCDH15,hematopoietic stem cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/14674,hrapop,1.866003156,8.0,1.0
PCDH15,erythrocyte,left thymus lobe,http://purl.obolibrary.org/obo/UBERON_0005457,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_pcdh15,hrapop,1.724455347,23.0,1.0
PCDH15,erythrocyte,right thymus lobe,http://purl.obolibrary.org/obo/UBERON_0005469,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_pcdh15,hrapop,1.724455347,23.0,1.0
PCDH15,erythrocyte,thymus,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_pcdh15,hrapop,1.724455347,23.0,1.0
PCDH15,renal interstitial pericyte,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001318,http://identifiers.org/hgnc/14674,hrapop,1.692016562,3507.0,3.0
PCDH15,tracheobronchial serous cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0019001,http://identifiers.org/hgnc/14674,hrapop,1.654442549,2.0,1.0
PCDH15,mesothelial fibroblast,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4023054,http://identifiers.org/hgnc/14674,hrapop,1.650061488,10.0,1.0
PCDH15,mast cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14674,hrapop,1.584978402,73.0,2.0
PCDH15,bronchial goblet cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000312,http://identifiers.org/hgnc/14674,hrapop,1.537869811,22.0,1.0
PCDH15,mucus secreting cell of bronchus submucosal gland,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033022,http://identifiers.org/hgnc/14674,hrapop,1.507331848,49.0,2.0
PCDH15,mucus secreting cell of bronchus submucosal gland,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_4033022,http://identifiers.org/hgnc/14674,hrapop,1.507331848,49.0,2.0
PCDH15,T-helper 1 cell,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000545,http://identifiers.org/hgnc/14674,hrapop,1.403214455,8.0,1.0
PCDH15,Purkinje myocyte,heart,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002068,http://identifiers.org/hgnc/14674,hrapop,1.32870388,18.0,1.0
PCDH15,mesangial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/14674,hrapop,1.279490776,7763.0,4.0
PCDH15,pulmonary interstitial fibroblast,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/14674,hrapop,1.254149079,18.0,1.0
PCDH15,pulmonary interstitial fibroblast,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/14674,hrapop,1.254149079,18.0,1.0
PCDH15,serous secreting cell of bronchus submucosal gland,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033005,http://identifiers.org/hgnc/14674,hrapop,1.167706013,112.0,3.0
PCDH15,serous secreting cell of bronchus submucosal gland,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_4033005,http://identifiers.org/hgnc/14674,hrapop,1.167706013,112.0,3.0
PCDH15,serous secreting cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/14674,hrapop,1.134736001,95.0,2.0
PCDH15,neuroendocrine cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/14674,hrapop,1.129242301,151.0,2.0
PCDH15,neuroendocrine cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/14674,hrapop,1.129242301,151.0,2.0
PCDH15,respiratory basal cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/14674,hrapop,1.102380037,6.0,1.0
PCDH15,serous secreting cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000313,http://identifiers.org/hgnc/14674,hrapop,1.076292415,170.0,3.0
PCDH15,mast cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14674,hrapop,1.054227352,22.0,1.0
PCDH15,mast cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000097,http://identifiers.org/hgnc/14674,hrapop,1.054227352,22.0,1.0
PCDH15,cycling alveolar macrophage,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033077,http://identifiers.org/hgnc/14674,hrapop,1.044253051,158.0,2.0
PCDH15,Schwann cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/14674,hrapop,1.015340063,1068.0,9.0
PCDH15,endothelial cell of respiratory system lymphatic vessel,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009086,http://identifiers.org/hgnc/14674,hrapop,0.9623818099,142.0,2.0
PCDH15,endothelial cell of respiratory system lymphatic vessel,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0009086,http://identifiers.org/hgnc/14674,hrapop,0.9623818099,142.0,2.0
PCDH15,kidney cortex collecting duct intercalated cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000715,http://identifiers.org/hgnc/14674,hrapop,0.9516883492,981.0,1.0
PCDH15,Schwann cell,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/14674,hrapop,0.9047968388,241.0,2.0
PCDH15,epithelial cell of proximal tubule segment 1,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/14674,hrapop,0.8678582842,34663.0,13.0
PCDH15,parietal epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/14674,hrapop,0.8488052189,16572.0,2.0
PCDH15,Schwann cell,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/14674,hrapop,0.7878044446,330.0,3.0
PCDH15,pulmonary ionocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0017000,http://identifiers.org/hgnc/14674,hrapop,0.758387423,1661.0,2.0
PCDH15,plasma cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/14674,hrapop,0.741697669,62.0,1.0
PCDH15,plasma cell,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/14674,hrapop,0.741697669,62.0,1.0
PCDH15,Schwann cell,kidney pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/14674,hrapop,0.7401834329,857.0,6.0
PCDH15,endothelial cell of venule,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/14674,hrapop,0.6151226759,90.0,1.0
PCDH15,endothelial cell of venule,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/14674,hrapop,0.6151226759,90.0,1.0
PCDH15,lung pericyte,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/14674,hrapop,0.3799442649,157.0,1.0
PCDH15,lung pericyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/14674,hrapop,0.3799442649,157.0,1.0
PCDH15,pulmonary ionocyte,Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0017000,http://identifiers.org/hgnc/14674,hrapop,0.3254294991,1628.0,1.0
PCDH15,mesangial cell,kidney pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/14674,hrapop,0.286652118,303.0,1.0
PCDH15,mesangial cell,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/14674,hrapop,0.286652118,303.0,1.0
PCDH15,mesangial cell,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000650,http://identifiers.org/hgnc/14674,hrapop,0.286652118,303.0,1.0
PCDH15,epithelial cell of proximal tubule segment 1,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/14674,hrapop,0.2732292563,2413.0,5.0
PCDH15,parietal epithelial cell,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/14674,hrapop,0.2325513959,2134.0,1.0
PCDH15,epithelial cell of proximal tubule segment 1,kidney pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/14674,hrapop,0.1950498869,26171.0,7.0
PCDH15,epithelial cell of proximal tubule segment 1,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/14674,hrapop,0.1657092565,23668.0,4.0
PCDH15,"CD4-positive, alpha-beta T cell",Right posterior basal bronchopulmonary segment,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/14674,hrapop,0.1630253196,237.0,1.0
PCDH15,"CD4-positive, alpha-beta T cell",lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/14674,hrapop,0.1630253196,237.0,1.0
PCDH15,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030014,http://identifiers.org/hgnc/14674,hrapop,0.09322596341,1828.0,1.0
PCDH15,kidney loop of Henle long descending thin limb inner medulla epithelial cell,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_4030014,http://identifiers.org/hgnc/14674,hrapop,0.09322596341,1828.0,1.0
PCDH15,kidney loop of Henle thin ascending limb epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/14674,hrapop,0.009392268956,1278.0,1.0
PCP4,pulmonary ionocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0017000,http://identifiers.org/hgnc/8742,hrapop,4.528477669,2923.0,2.0
PCP4,retinal pigment epithelial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0002586,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,4.281326417,103.0,2.0
PCP4,radial glial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000681,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,4.206222714,19.0,3.0
PCP4,pulmonary ionocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0017000,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,4.126976834,71.0,2.0
PCP4,pigmented ciliary epithelial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0002303,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,4.086561367,11887.0,40.0
PCP4,"CD4-positive, alpha-beta T cell",eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,4.069383571,301.0,13.0
PCP4,pulmonary ionocyte,Left lateral basal segmental bronchus,http://purl.org/sig/ont/fma/fma7507,http://purl.obolibrary.org/obo/CL_0017000,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.994654726,3.0,1.0
PCP4,endothelial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.864103345,1947.0,7.0
PCP4,pulmonary alveolar type 1 cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.653464631,16.0,1.0
PCP4,T cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.646314258,775.0,9.0
PCP4,retinal bipolar neuron,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000748,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.588397749,14206.0,6.0
PCP4,smooth muscle cell,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000192,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.579699734,34.0,4.0
PCP4,basal cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.518154132,29.0,1.0
PCP4,corneal epithelial cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000575,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,3.393204239,81.0,4.0
PCP4,stromal cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000499,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,2.990446557,5492.0,2.0
PCP4,respiratory tract goblet cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002370,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,2.954750925,7.0,1.0
PCP4,Mueller cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000636,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,2.754050511,233.0,7.0
PCP4,ionocyte,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0005006,http://identifiers.org/hgnc/8742,hrapop,2.373991966,3.0,1.0
PCP4,ionocyte,Left lateral basal segmental bronchus,http://purl.org/sig/ont/fma/fma7507,http://purl.obolibrary.org/obo/CL_0005006,http://identifiers.org/hgnc/8742,hrapop,2.373991966,3.0,1.0
PCP4,neuroendocrine cell,lung,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000165,http://identifiers.org/hgnc/8742,hrapop,2.348822117,87.0,1.0
PCP4,erythroid lineage cell,eye,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000764,https://purl.org/ccf/ASCTB-TEMP_pcp4,hrapop,2.329595944,267.0,2.0
PCP4,kidney loop of Henle medullary thick ascending limb epithelial cell,kidney,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/8742,hrapop,2.198100924,401.0,4.0
