"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial","AZ:0000022","endothelial cell of arteriole:afferent/efferent"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial","AZ:0000253","endothelial cell of arteriole:afferent/efferent"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000452","Parietal Epithelial",0.258,0.000180570603105814,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000653","Podocyte",0.258,0.000180570603105814,"Podocyte","AZ:0000063","podocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Natural Killer T","AZ:0000053","mature NK T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Proliferating T/Nk","AZ:0000148","mature NK T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Natural Killer T","AZ:0000053","mature NK T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000814","Natural Killer T",0.516,0.000361141206211629,"Proliferating T/Nk","AZ:0000148","mature NK T cell:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial","AZ:0000022","endothelial cell of arteriole:afferent/efferent"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000412","Afferent / Efferent Arteriole Endothelial",0.258,0.000180570603105814,"Afferent / Efferent Arteriole Endothelial","AZ:0000253","endothelial cell of arteriole:afferent/efferent"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000452","Parietal Epithelial",0.258,0.000180570603105814,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000653","Podocyte",0.258,0.000180570603105814,"Podocyte","AZ:0000063","podocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001131","Ascending Vasa Recta Endothelial",84.108,0.0588660166124955,"Ascending Vasa Recta Endothelial","AZ:0000024","vasa recta ascending limb cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000452","Parietal Epithelial",583.009,0.0142896387110582,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001131","Ascending Vasa Recta Endothelial",84.108,0.0588660166124955,"Ascending Vasa Recta Endothelial","AZ:0000024","vasa recta ascending limb cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000452","Parietal Epithelial",583.009,0.0142896387110582,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",288.173,0.00551512907003513,"Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3328.796,0.30184608007672,"Medullary Thick Ascending Limb","AZ:0000050","kidney loop of Henle medullary thick ascending limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001108","Medullary Thick Ascending Limb",3328.796,0.30184608007672,"Medullary Thick Ascending Limb","AZ:0000050","kidney loop of Henle medullary thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",288.173,0.00551512907003513,"Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",301.602,0.211087035030697,"Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000718","Inner Medullary Collecting Duct",301.602,0.211087035030697,"Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",256.468,0.0232558139534884,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",256.468,0.0232558139534884,"Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",53.234,0.037257734440833,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",170.538,0.0154639175257732,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",53.234,0.037257734440833,"Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",170.538,0.0154639175257732,"Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001005","Glomerular Capillary Endothelial",91.15,0.00183692595610434,"Glomerular Capillary Endothelial","AZ:0000042","glomerular capillary endothelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001005","Glomerular Capillary Endothelial",91.15,0.00183692595610434,"Glomerular Capillary Endothelial","AZ:0000042","glomerular capillary endothelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001107","Ascending Thin Limb",3128.057,0.0630390465767842,"Ascending Thin Limb","AZ:0000023","kidney loop of Henle thin ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"C1q Slan-Like","AZ:0000544","non-classical monocyte:tonsil C1Q slan-like"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000648","Renin-positive Juxtaglomerular Granular",1.569,0.0000300279259711532,"Renin-Positive Juxtaglomerular Granular","AZ:0000067","kidney granular cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000875","Non-classical monocyte",1.569,0.0000300279259711532,"C1q Slan-Like","AZ:0000544","non-classical monocyte:tonsil C1Q slan-like"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000648","Renin-positive Juxtaglomerular Granular",1.569,0.0000300279259711532,"Renin-Positive Juxtaglomerular Granular","AZ:0000067","kidney granular cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001107","Ascending Thin Limb",3128.057,0.0630390465767842,"Ascending Thin Limb","AZ:0000023","kidney loop of Henle thin ascending limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",16547.964,0.00570703356822473,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",6364.921,0.0131526616668161,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",6364.921,0.0131526616668161,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000597","Papillary Tip Epithelial",0.952,0.0000694029913855724,"Papillary Tip Epithelial","AZ:0000058","papillary tips cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000452","Parietal Epithelial",16547.964,0.00570703356822473,"Parietal Epithelial","AZ:0000059","parietal epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000597","Papillary Tip Epithelial",0.952,0.0000694029913855724,"Papillary Tip Epithelial","AZ:0000058","papillary tips cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000714","Cortical Collecting Duct Principal",666.825,0.0127618685377401,"Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000714","Cortical Collecting Duct Principal",666.825,0.0127618685377401,"Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",70.066,0.0063533924718293,"Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000850","Macula Densa",70.066,0.0063533924718293,"Macula Densa","AZ:0000047","macula densa epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Ifn1+ Pdc","AZ:0000590","plasmacytoid dendritic cell, human:Interferon 1 positive"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001005","Glomerular Capillary Endothelial",8.368,0.000160148938512817,"Glomerular Capillary Endothelial","AZ:0000042","glomerular capillary endothelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0001058","Plasmacytoid Dendritic",2.092,0.0000400372346282042,"Ifn1+ Pdc","AZ:0000590","plasmacytoid dendritic cell, human:Interferon 1 positive"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001005","Glomerular Capillary Endothelial",8.368,0.000160148938512817,"Glomerular Capillary Endothelial","AZ:0000042","glomerular capillary endothelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Ifn1+ Pdc","AZ:0000590","plasmacytoid dendritic cell, human:Interferon 1 positive"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"Ifn1+ Pdc","AZ:0000590","plasmacytoid dendritic cell, human:Interferon 1 positive"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Plasma","AZ:0000061","plasma cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Early Pc Precursor","AZ:0000578","plasma cell: early precursor"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Pc Committed Light Zone Gcbc","AZ:0000630","plasma cell:committed light zone germinal center B cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Pc/Doublet","AZ:0000693","plasma cell:doublet"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000097","Mast",16.922,0.000341025354132723,"Mast","AZ:0000048","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Plasma","AZ:0000061","plasma cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Early Pc Precursor","AZ:0000578","plasma cell: early precursor"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Pc Committed Light Zone Gcbc","AZ:0000630","plasma cell:committed light zone germinal center B cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000786","Plasma",100.389,0.00202311749651518,"Pc/Doublet","AZ:0000693","plasma cell:doublet"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000097","Mast",16.922,0.000341025354132723,"Mast","AZ:0000048","mast cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"Vascular Smooth Muscle / Pericyte","AZ:0000070","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030010","Proximal Tubule Epithelial Segment 2",642.973,0.0129576938318626,"Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
