"organ","as","as_id","cell_id"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stat1-naive-b"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stem-cells"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stroma"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-1-ccl11-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-2-ch25h-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-2-npy-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-3-c7-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-3-kcnn3-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:stromal-4-mmp1-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:t-reticular"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:ta"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:tfh"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:th1"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:th17"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:transitional-stromal-3-c3-"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:trdv2-trgv9-gdt"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:treg"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:trgv2-gdt"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:trgv4-gdt"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:trgv5-7-gdt"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:tuft"
"Small Intestine","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:venous-capillary"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000057"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000097"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000131"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000236"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000576"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000624"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000625"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000775"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0000786"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0009006"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0009012"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0009017"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:0009080"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:1000334"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:1000343"
"Small Intestine","Descending part of Duodenum","FMA:14928","CL:1000495"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:-cells-ins-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:activated-cd4-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:activated-cd8-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:activated-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:adult-glia"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:angiogenic-pericyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:arterial-capillary"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:best2-goblet-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:best4-epithelial"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-a1-imn-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-a2-ipan-in-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-a3-ipan-in-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-a4-in-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-b1-emn-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-b2-emn-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:branch-b3-ipan-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd4-t-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd57-enterocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd66-enterocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd7-immune"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-tmem"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cdc1"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cdc2"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:clc-mast-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cldn10-cells"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:clp"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:colonocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:contractile-pericyte-pln-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-b-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-ec"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-encc-glia"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-neuroblast"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-plasma-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-stromal"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-ta"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:d-cells-sst-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:dc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:differentiating-glia"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:distal-progenitor"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:dz-gc-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ec-cells-npw-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ec-cells-tac1-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:eecs"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:encc-glia-progenitor"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:endothelial"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:enterocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:fcrl4-memory-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:fdc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:fetal-arterial-ec"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:fetal-venous-ec"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:gc-b-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:gdt"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:germ"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:glia-1-dhh-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:glia-2-eln-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:glia-3-bcan-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:goblet"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:goblet-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:i-cells-cck-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:icc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:iga-plasma-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:igg-plasma-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:igm-plasma-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ilc2"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ilc3"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ilcp"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:immature-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:immature-pericyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:k-cells-gip-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:l-cells-pyy-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec1-ackr4-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec2-madcam1-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec3-adgrg3-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec4-stab2-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec5-cldn11-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lec6-adamts4-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lti-like-ncr-ilc3"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphatic"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphoid-dc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lyve1-macrophage"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lz-gc-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m1-macrophage"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m2-macrophage"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:macrophages"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mait-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mast-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mature-arterial-ec"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mature-venous-ec"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:megakaryocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:memory-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mesoderm-1-hand1-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mesoderm-2-zeb2-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mesothelium"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mesothelium-prg4-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mesothelium-rgs5-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:microfold-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mln-stroma-fmo2-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mlto"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mmp9-inflammatory-macrophage"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:monocytes"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:mpo-mono-neutrophil"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:muc1-enterocyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:myofibroblast"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:myofibroblast-rspo2-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:n-cells-nts-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:naive-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nerve"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neuroblast"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neuroendocrine"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neutrophil"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nk"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nk-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nk-t-cell"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:paneth"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:pdc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:pericyte"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:plasma"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:pre-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:pro-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:progenitor-neurog3-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:proximal-progenitor"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:rbc"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:sell-cd4-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:sell-cd8-t"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:smc-part1-capn3-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:smc-plpp2-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:smooth-muscle"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stat1-naive-b"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stem-cells"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stroma"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-1-adamdec1-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-1-ccl11-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-2-ch25h-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-2-npy-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-3-c7-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-3-kcnn3-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:stromal-4-mmp1-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:t-reticular"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:ta"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:tfh"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:th1"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:th17"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:transitional-stromal-3-c3-"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:trdv2-trgv9-gdt"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:treg"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:trgv2-gdt"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:trgv4-gdt"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:trgv5-7-gdt"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:tuft"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:venous-capillary"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000057"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000097"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000131"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000236"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000576"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000624"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000625"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000775"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0000786"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0009006"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0009012"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0009017"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:0009080"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:1000334"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:1000343"
"Small Intestine","Horizontal part of Duodenum","FMA:14929","CL:1000495"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:-cells-ins-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:activated-cd4-t"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:activated-cd8-t"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:activated-t"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:adult-glia"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:angiogenic-pericyte"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:arterial-capillary"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:b"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:best2-goblet-cell"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:best4-epithelial"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-a1-imn-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-a2-ipan-in-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-a3-ipan-in-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-a4-in-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-b1-emn-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-b2-emn-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:branch-b3-ipan-"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd4-t-cell"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd57-enterocyte"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd66-enterocyte"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd7-immune"
"Small Intestine","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd8-t"
