source,dataset,organ,as,as_iri,age,sex,bmi,tool,cell_type,cell_type_label,cell_type_count,cell_type_percentage,biomarker_label,mean_expression_value
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,SORBS1,2.957338
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,MALAT1,7.982653
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,LINC02240,3.287018
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,EBF1,3.296384
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,SOX5,3.198612
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$left%20cardiac%20atrium,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,65,Female,30,celltypist,CL:0000136,Adip1,19,3.76E-03,DLC1,3.347623
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,ACACB,2.065907
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,PLIN1,1.221354
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,30,celltypist,CL:0000136,Adip1,46,2.35E-03,MYL2,2.816969
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,30,celltypist,CL:0000136,Adip1,46,2.35E-03,SOX5,2.639002
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D6$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Male,30,celltypist,CL:0000136,Adip1,46,2.35E-03,MGST1,2.869903
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,NFAT5,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,NFAT5,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,NFAT5,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,NFAT5,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,MSH3,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,MSH3,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,MSH3,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,MSH3,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,azimuth,CL:0000136,Adipocyte,5,1.17E-03,ACO1,0.4997101
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,celltypist,CL:0000136,Adip1,5,1.17E-03,LIPE,1.894571
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,azimuth,CL:0000136,Adipocyte,5,1.17E-03,TRPS1,1.202901
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,azimuth,CL:0000136,Adipocyte,5,1.17E-03,MAST4,1.216533
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,azimuth,CL:0000136,Adipocyte,5,1.17E-03,TNS1,0.7479565
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20right%20ventricle,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,azimuth,CL:0000136,Adipocyte,5,1.17E-03,ITSN1,1.453212
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,EBF1,1.859151
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,MGST1,1.632486
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,SOX5,1.899682
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,NEAT1,2.755254
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,FABP4,1.720897
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,70,Female,25,azimuth,CL:0000136,Adipocyte,87,1.62E-02,PDE3B,1.797125
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H4$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,55,Male,25,celltypist,CL:0000136,Adip2,8,1.05E-03,LAMA2,3.671537
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,TRPS1,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,TRPS1,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,TRPS1,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,TRPS1,2.491421
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,PLIN4,3.14229
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,PLIN4,3.14229
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,PLIN4,3.14229
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,65,Female,30,celltypist,CL:0000136,Adip1,2,5.64E-04,PLIN4,3.14229
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,ACSL1,0.3571429
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,PPARG,0.247449
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,MALAT1,2.413265
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,ENSG00000280441.3,4.664137
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,SOX5,0.2653061
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,NEAT1,3.695917
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,ACACB,1.346297
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,GPAM,2.036641
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,ACSL1,2.106862
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,PLIN1,0.1989796
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,FASN,0.3928571
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,BMS1P10,2.073902
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,ENSG00000278996.1,4.36499
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,MALAT1,4.550894
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,NEAT1,1.345663
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,GPAM,0.3979592
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,celltypist,CL:0000136,Adip1,68,1.34E-03,ACACB,3.367266
HuBMAP,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,43,Female,27.1,azimuth,CL:0000136,Adipocyte,196,3.87E-03,SIK2,0.2882653
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,NEAT1,2.830511
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,PNPLA2,0.9559413
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,ACSL1,1.172396
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,SOX5,1.359386
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,PTPRG,2.21207
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,GPHN,1.402737
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,LPL,1.497203
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,GPC6,1.248808
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,MLXIPL,0.8413473
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,ACACB,1.742722
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,SLC1A3,2.06281
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,ACACB,1.522551
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,GPAM,1.827573
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,PPARG,1.526025
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,20,azimuth,CL:0000136,Adipocyte,8,1.21E-03,SAT1,1.549868
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,ACSL1,1.440874
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,FRMD4A,1.312737
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,PNPLA2,0.7804373
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,50,Male,20,azimuth,CL:0000136,Adipocyte,11,9.90E-03,SOX5,1.081623
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Male,25,azimuth,CL:0000136,Adipocyte,3,5.43E-04,TMEM132C,1.318411
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Male,25,azimuth,CL:0000136,Adipocyte,3,5.43E-04,TMEM132C,1.318411
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Male,25,azimuth,CL:0000136,Adipocyte,3,5.43E-04,TMEM132C,1.318411
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Male,25,azimuth,CL:0000136,Adipocyte,3,5.43E-04,ACSS2,0.8623785
